chrom	start	stop	gene_name
16	56600643	56801977	MT1G
15	57568165	57942925	CGNL1
6	109069619	109395186	ARMC2
17	2106677	2328554	SRR
19	55840105	56054230	SHISA7
2	113379063	113600456	NT5DC4
19	21588437	21821079	ZNF429
16	56363045	56586111	NUDT21
1	38047242	38257914	C1orf109
1	92840319	93052433	GFI1
5	130406503	130641119	LYRM7
4	100769243	100971545	H2AFZ
7	36092758	36441152	EEPD1
19	19001697	19244380	SUGP2
3	52728784	52943025	ITIH3
20	32576104	32800138	EIF2S2
6	41203393	41418625	NCR2
2	105554441	105816418	MRPS9
7	150282785	150490729	GIMAP2
16	69051913	69266487	CHTF8
4	71668043	71988166	MOB1B
2	74610200	74822013	TTC31
1	68839835	69062904	DEPDC1
19	56632681	56926294	ZSCAN5A
5	25026414	25290765	RP11-549K20.1
1	1746266	1948735	CALML6
9	130730480	130971524	SLC25A25
9	5529025	5876557	KIAA1432
10	13528927	13772868	PRPF18
3	197576858	197783481	RPL35A
6	4985720	5187455	PPP1R3G
1	156804632	157115162	ARHGEF11
8	71481600	71802606	XKR9
14	24659804	24869039	DHRS1
1	160354820	160593052	SLAMF6
16	28516903	28734946	SULT1A1
12	111057485	111280744	PPP1CC
5	179059851	179323512	MAML1
5	54821673	55169022	SLC38A9
9	88779461	88997676	ISCA1
3	128933615	129135120	H1FX
13	21251469	21577187	XPO4
17	29198041	29426929	RNF135
1	182484389	182685764	RP11-317P15.4
17	29126001	29333286	TEFM
7	102078366	102412182	POLR2J2
7	72249936	72521979	POM121
16	31050246	31261415	PRSS36
3	3068600	3292563	TRNT1
19	36003646	36216251	HAUS5
3	128788327	129002765	CNBP
2	198457830	198739547	AC011997.1
6	88749583	88976078	CNR1
8	128120111	128331333	RP11-255B23.3
4	88294487	88552213	SPARCL1
4	17712525	17946485	NCAPG
9	132465432	132673560	TOR1B
19	19572522	19829725	PBX4
5	170746660	170984627	FGF18
7	119813722	120490385	KCND2
15	75215896	75509803	PPCDC
7	27678950	27980938	TAX1BP1
8	98556407	98840998	MTDH
22	26725239	26940981	ASPHD2
12	65463351	65742107	LEMD3
10	100043322	100274941	PYROXD2
9	139532619	139737808	LCN10
3	50543921	50749262	CISH
4	17361884	17613857	QDPR
14	77793018	78024295	C14orf133
17	35206175	35514170	AATF
5	56011401	56291979	MAP3K1
3	119198115	119408792	ADPRH
22	38515298	38769040	TMEM184B
1	43635665	43839673	TMEM125
7	100628720	100835017	TRIM56
1	25126002	25391612	RUNX3
19	18453475	18732937	ELL
19	12103078	12325499	ZNF788
2	179866483	180229517	SESTD1
9	35505281	35710038	TESK1
5	112749380	113030982	YTHDC2
19	14629929	14885730	EMR3
11	103677914	104135107	PDGFD
1	119702888	119969926	RP11-418J17.3
4	139836943	140066906	CCRN4L
12	54573977	54780872	HNRNPA1
22	31360091	31600610	SMTN
11	63897750	64101758	DNAJC4
5	64820543	65062060	C5orf44
1	53732340	53933917	RP11-117D22.2
11	111857497	112090353	SDHD
6	30587978	30793203	TUBB
3	63750233	64089138	ATXN7
2	219959959	220174373	ZFAND2B
16	56559387	56761024	MT1E
8	32753696	33002373	RP11-11N9.4
19	17612137	17899401	UNC13A
7	72754728	73036608	BAZ1B
1	51942851	52354889	OSBPL9
15	55511158	55747846	PIGB
1	32574695	32781797	DCDC2B
7	98906264	99117239	BUD31
5	82273317	82752548	XRCC4
3	159874774	160217668	IFT80
1	23732922	23957712	E2F2
17	36352990	36579101	MRPL45
22	35944442	36157404	APOL6
11	1653640	1871821	IFITM10
14	74218547	74453530	PTGR2
13	50470024	50694617	TRIM13
20	62611526	62831996	OPRL1
4	186247394	186470980	C4orf47
20	42119571	42375936	IFT52
10	135092695	135305198	PAOX
16	29162829	29619817	SNX29P2
3	49654267	49861349	AMIGO3
12	69101956	69339214	MDM2
1	244517679	244904479	C1orf101
9	116048597	116263613	ALAD
16	67762060	67981714	CENPT
15	89530690	89845591	ABHD2
2	242515157	242726406	DTYMK
3	167353031	167643356	SERPINI1
17	40069038	40277659	NKIRAS2
1	117502925	117745492	TTF2
6	71466382	71766741	B3GAT2
12	57753918	57966045	GLI1
22	39310088	39514931	APOBEC3C
5	137520954	137774044	CDC25C
5	178941179	179161785	HNRNPH1
18	2966805	3320106	MYOM1
7	116493953	116838860	ST7-OT4
3	119399331	119637332	NR1I2
15	63234831	63464114	TPM1
11	62474369	62699560	STX5
6	167425295	167653184	CCR6
20	29421637	29622987	RP4-610C12.3
1	151032224	151238424	LYSMD1
4	2839660	3065112	NOP14
9	71294964	71498609	FAM122A
15	59071244	59325852	SLTM
17	5228469	5436196	AC004148.1
19	42287267	42511597	ARHGEF1
9	33147818	33364761	BAG1
6	31882539	32103195	C4B
8	17333942	17601580	PDGFRL
20	48597663	48870335	TMEM189
6	20302137	20593945	E2F3
1	153534512	153743524	ILF2
17	73101597	73331854	NUP85
12	110839460	111069891	RAD9B
10	75781524	76010821	AP3M1
5	177440444	177653088	N4BP3
22	19218221	19535224	HIRA
21	15488451	15700693	RBM11
18	61516535	61749008	HMSD
17	41222511	41463706	NBR1
2	102408955	102611150	AC005035.1
8	95161481	95374578	GEM
12	56221103	56447811	DGKA
6	97272496	97688630	KLHL32
11	119981475	120201001	OAF
22	42422501	42640472	CYP2D6
22	42221045	42422822	TNFRSF13C
10	27693197	27931143	RAB18
21	43519799	43820714	ABCG1
15	42020283	42229779	JMJD7
14	73977649	74186592	ACOT6
16	3079778	3292806	ZNF213
8	145415280	145638385	HSF1
2	98172431	98380570	ACTR1B
1	36831644	37048879	CSF3R
2	95731177	95950065	ZNF2
10	133900404	134119266	DPYSL4
21	44373301	44597053	CBS
11	67131824	67336743	TMEM134
3	183773176	183991398	DVL3
11	85463600	85665986	AP000974.1
1	94783933	95084222	ABCD3
7	43984232	44209055	DBNL
16	516996	719495	NHLRC4
9	140101348	140417714	EXD3
6	30357244	30561982	HLA-E
14	23937244	24148009	JPH4
7	101904319	102167123	PRKRIP1
6	42879832	43081706	MEA1
11	64752451	64956847	AP003068.6
17	79776146	79985590	MAFG
15	82234119	82438482	MEX3B
18	13118786	13752753	C18orf1
7	141378242	141579235	TAS2R4
8	37982736	38233076	DDHD2
4	9975963	10218573	WDR1
10	104529273	104761656	AS3MT
11	124635282	124851366	ROBO3
7	99898731	100101824	AC005071.3
7	114462209	114759256	MDFIC
8	86276081	86493693	CA2
10	12107324	12338143	NUDT5
2	48656525	48859056	AC073082.1
12	6922909	7132861	ENO2
11	73483712	73688033	CHCHD8
13	20148896	20457142	PSPC1
5	175387692	175659261	FAM153B
15	44754894	45055876	SPG11
12	26390342	27086131	ITPR2
13	30814407	31051282	LINC00426
3	189249205	189715068	TP63
6	7007830	7352213	RREB1
8	62313115	62727199	ASPH
13	103359705	103628345	ERCC5
11	33463618	33795648	C11orf41
3	44590219	44802283	ZNF35
1	161375220	161593803	FCGR2A
13	114647194	114998086	RASA3
7	666338	929190	HEATR2
20	61874665	62109753	NA4
17	76985428	77713550	RBFOX3
11	57208979	57418108	SMTNL1
6	31630576	31832628	SAPCD1
11	1823877	2029145	AC051649.16
22	37856454	38065412	CDC42EP1
9	34956061	35173246	VCP
6	43295104	43518168	ABCC10
1	165926674	166236206	FAM78B
12	53358388	53573204	SPRYD3
12	469530	772675	B4GALNT3
14	100742755	101096640	WDR25
6	126002307	126352266	NCOA7
19	44407077	44618072	ZNF230
11	66188108	66413709	ZDHHC24
4	89278268	89527314	HERC5
1	165696768	165980855	UCK2
9	100861311	101117915	TBC1D2
12	1539057	1856409	WNT5B
17	72932145	73143074	ATP5H
8	25216513	25465436	CDCA2
1	174936994	175217202	TNN
7	105145514	105617050	ATXN7L1
17	48696905	48934076	LUC7L3
1	60180458	60442050	HOOK1
21	34062985	34286053	C21orf62
16	28410683	28623372	IL27
12	113533246	113758899	IQCD
1	155012367	155213071	DPM3
16	1947655	2148375	AC005606.15
13	21040585	21365572	IFT88
9	5911043	6115618	RANBP6
6	82101156	82562491	FAM46A
11	124832963	125059131	SLC37A2
21	32925906	33131813	AP000253.1
4	185448850	185670663	CASP3
12	66416842	66624548	LLPH
18	28978027	29228813	DSG2
19	36504612	36706206	POLR2I
18	44581413	44802745	IER3IP1
17	35774900	36069488	SYNRG
19	12328291	12544534	ZNF563
1	52770236	52983992	PRPF38A
1	154936207	155142029	EFNA4
15	40597686	40828146	IVD
17	7923908	8127410	HES7
1	28869740	29075093	RP11-442N24__B.1
11	58246584	58488515	ZFP91
1	218358629	218611325	RRP15
5	141237893	141469856	RNF14
17	77975355	78193678	GAA
11	8313418	8715836	STK33
10	99105927	99317127	ZDHHC16
17	34790847	34995150	PIGW
20	1061205	1266059	TMEM74B
22	21896550	22098587	SDF2L1
2	225234867	225550110	CUL3
6	135402453	135640311	MYB
11	18389883	18648779	TSG101
1	248536627	248737634	OR2T3
19	33471786	33721318	GPATCH1
3	38395342	38624948	ACVR2B
4	163931225	164188073	NAF1
19	49371382	49596567	GYS1
21	34657299	34951655	IFNGR2
5	171536644	171811075	UBTD2
2	24152210	24372445	C2orf44
16	87882850	88252028	BANP
3	113624680	113907269	QTRTD1
10	50623247	50847584	RP11-123B3.6
3	48409197	48642259	SHISA5
1	212638676	212894119	ATF3
1	645489	853092	RP11-206L10.10
4	57576026	57787908	SPINK2
1	27548651	27762891	TMEM222
11	124866398	125081659	TMEM218
17	30577150	30814780	ZNF207
19	49003857	49216694	FAM83E
12	102306705	102555927	CCDC53
7	16539401	16785442	ANKMY2
1	235194498	235424772	RBM34
18	56048479	56396189	ALPK2
19	1176020	1379226	AC004258.1
3	139179022	139496859	NMNAT3
17	49142796	49349108	NME1-NME2
14	39544089	39745084	RP11-407N17.4
7	132619291	132820699	AC008038.1
10	6369105	6722263	PRKCQ
7	139893493	140204233	SLC37A3
6	7781483	8126646	TXNDC5
12	53735525	53974946	PCBP2
9	140376531	140584942	ZMYND19
12	40048823	40599891	SLC2A13
15	41579551	41794717	NDUFAF1
5	177535498	177759792	AGXT2L2
19	1752399	1963564	KLF16
1	6540061	6749340	ZBTB48
2	75779126	76038115	GCFC2
11	93363114	93617557	TAF1D
7	100171154	100376797	GNB2
6	26994058	27200541	HIST1H2BJ
11	1868508	2105752	MRPL23
15	42930932	43313007	TTBK2
14	23463974	23669665	C14orf119
19	58887795	59100899	ZNF446
1	22048738	22363790	HSPG2
3	190946866	191216459	CCDC50
11	112041472	112333257	RP11-356J5.12
6	42074539	42285603	MRPS10
8	65386863	65594445	RP11-21C4.1
7	148836742	149052700	ZNF212
19	4539527	4755580	TNFAIP8L1
15	86202554	86438261	KLHL25
13	110701311	111059496	COL4A1
15	45779321	46008197	PLDN
14	104077607	104279149	AL049840.1
1	181043620	181251344	RP11-540K16.1
1	92445862	92713393	BTBD8
1	9499541	9742831	SLC25A33
4	39958446	40259872	N4BP2
2	96901525	97139583	NCAPH
14	102330865	102617129	DYNC1H1
1	144711744	144930302	NBPF9
16	18716175	19037776	SMG1
16	676936	885525	HAGHL
9	5665076	5933117	ERMP1
1	150923447	151132249	CDC42SE1
19	49856473	50074304	ALDH16A1
9	127179888	127633589	NR6A1
1	214354445	214610474	SMYD2
2	242573994	242808231	D2HGDH
20	61569363	61785215	RP11-305P22.5
7	156332975	156569824	RNF32
6	26099748	26300942	HIST1H2BF
7	27068126	27270418	HOXA4
17	56322539	56529563	SUPT4H1
5	173113793	173336042	CTB-43E15.4
1	100215640	100489579	AGL
21	44678027	44882229	AP001046.5
2	27699389	27905588	C2orf16
15	89341916	89556642	MFGE8
12	112177571	112380706	C12orf47
12	46651972	46866650	SLC38A2
11	118130300	118369926	UBE4A
8	136369700	136768965	KHDRBS3
4	170433784	170744824	CLCN3
1	248744628	248945629	OR14I1
15	58960271	59163173	RP11-30K9.6
9	101878708	102084238	ALG2
22	39815700	40018691	ATF4
1	228227663	228436685	GUK1
6	3921501	4165217	PRPF4B
6	116902350	117163029	KPNA5
14	68094091	68383307	ZFYVE26
13	111265083	111473421	ING1
9	26740683	26992802	C9orf82
9	114187439	114440124	ZNF483
5	167875500	168106605	PANK3
2	215725116	215926786	AC072062.1
9	135720932	135967083	GFI1B
11	460404	664021	RASSF7
13	52242129	52478293	DHRS12
9	72773937	73069804	SMC5
17	19703527	19904418	RP11-78O7.4
1	20365819	20576879	PLA2G2F
17	4801243	5031696	KIF1C
11	56967112	57192426	TNKS1BP1
16	2972621	3174287	HCFC1R1
3	15391640	15663258	COLQ
1	70510488	70771303	LRRC40
22	45177042	45505880	PHF21B
20	56031260	56241513	PCK1
5	32431739	32704185	SUB1
20	30846147	31127122	ASXL1
1	20708884	20912713	CAMK2N1
1	21904791	22210099	USP48
17	15748231	15979060	ADORA2B
15	44719455	44929121	RP11-151N17.2
11	120794781	121061484	TBCEL
2	239052679	239298743	PER2
18	10425873	10652762	NAPG
1	156333519	156570620	MEF2D
9	139932842	140163207	GRIN1
6	31026319	31234936	TCF19
11	9202201	9436327	TMEM41B
3	10106549	10385427	IRAK2
6	138311923	138528648	PERP
3	113151143	113448425	SIDT1
11	64456290	64670713	MAP4K2
4	119506523	119732201	METTL14
7	25074316	25319975	C7orf31
22	30673808	30917760	RNF215
1	33302046	33530286	RNF19B
2	53894929	54102333	CHAC2
9	97761336	98179991	FANCC
17	1546130	1758562	SERPINF2
3	195195573	195411076	APOD
14	55208726	55469570	GCH1
15	68012042	68226899	SKOR1
17	7054735	7263259	C17orf81
3	169411216	169630774	LRRC34
8	27529466	27770157	ESCO2
13	52058644	52434135	WDFY2
17	30164056	30428064	SUZ12
15	42020283	42240353	JMJD7-PLA2G4B
17	41032582	41245707	RUNDC1
12	109454400	109806031	ACACB
19	21224840	21468805	ZNF431
10	81172357	81376188	EIF5AL1
6	555939	756963	HUS1B
10	101270282	101480535	SLC25A28
3	190131840	190475843	IL1RAP
1	3469084	3752765	TP73
1	151718220	151926173	THEM5
6	38583117	39098301	DNAH8
19	46113887	46334151	FBXO46
1	15753308	16018874	DNAJC16
1	153677201	153995451	GATAD2B
12	19182648	19629334	PLEKHA5
19	56065416	56286081	U2AF2
12	26011962	26332825	RASSF8
1	37976951	38200595	RSPO1
15	43424793	43659055	TGM5
2	219183815	219418018	VIL1
1	235194949	235591534	ARID4B
8	57770492	58006403	IMPAD1
2	112148850	112368567	AC017002.1
14	78608734	80430762	NRXN3
3	57442003	57647684	PDE12
15	72014632	72510918	MYO9A
4	140088034	140323705	NDUFC1
14	95452565	95724347	DICER1
14	77840740	78065210	ISM2
1	224444552	224667161	CNIH4
19	12710008	12934810	TNPO2
20	3634155	3849034	C20orf27
1	224201789	224449749	FBXO28
16	70510204	70711571	RP11-49C24.1
8	27490835	27730170	CCDC25
1	85364830	85698821	WDR63
22	51105929	51322091	RABL2B
3	183916497	184126842	PSMD2
19	9538683	9749303	ZNF426
13	99748696	99952964	UBAC2-AS1
2	150326148	150544330	MMADHC
2	131117028	131367239	POTEI
14	75369614	75576292	EIF2B2
2	84643579	85146713	DNAH6
2	68594693	68958004	APLF
19	53318450	53521126	AC010487.1
18	56834267	57041318	RAX
9	136901210	137125093	WDR5
4	38769298	39047360	FAM114A1
17	45929336	46135110	PRR15L
18	9002628	9234343	NDUFV2
1	150909046	151120076	BNIPL
3	121388610	121653926	IQCB1
20	49405585	49647958	ADNP
15	85191866	85449659	ZNF592
9	133489268	133863062	ABL1
19	48518703	48773601	LIG1
1	40057854	40329586	PPIE
9	139986069	140198645	TPRN
11	66524118	66727946	LRFN4
5	138926884	139163467	CXXC5
7	30436237	30644460	GGCT
22	50011701	50218154	RP5-983L19.2
1	32279174	32480745	AL136115.1
19	6630066	6837614	GPR108
4	15583285	15807188	FAM200B
6	110321022	110601207	WASF1
2	20660208	20950849	HS1BP3
19	50715194	50936772	KCNC3
10	12137964	12392588	CDC123
1	150380538	150586265	ECM1
4	77978304	78454542	CCNG2
7	94185637	94399007	PEG10
2	219974494	220194439	ATG9A
9	38520471	38724987	FAM201A
5	140916517	141120644	RELL2
3	27657440	27864206	EOMES
17	18028901	18248189	LLGL1
1	159742154	159969953	CCDC19
1	200343048	200547421	RP11-469A15.2
8	87397059	87673726	CPNE3
15	69606585	69840764	KIF23
1	27116979	27326962	GPATCH3
1	54256912	54476759	DIO1
16	67591433	67794713	ACD
1	228495641	228704562	TRIM17
7	47714250	48088088	PKD1L1
19	18910323	19130199	COPE
9	97036833	97323324	HIATL1
15	30275158	30485702	GOLGA8J
8	30531973	30771830	PPP2CB
19	2796754	3044969	ZNF77
1	45174154	45381257	BTBD19
1	45916215	46135721	AKR1A1
9	131295940	131519066	WDR34
19	3608382	3850810	TJP3
16	57446090	57670511	CCDC102A
3	47503729	47722282	CSPG5
15	85112775	85359947	SEC11A
16	72359847	72563072	AC004158.3
10	75304639	75515830	SYNPO2L
15	67713406	67919628	C15orf61
3	128706418	128979879	ISY1-RAB43
11	125395036	125646150	CHEK1
18	25430930	25857410	CDH2
14	100512756	100726500	DEGS2
19	57880954	58088938	ZNF772
17	27300537	27518537	TIAF1
19	10103013	10313425	ANGPTL6
3	169840153	170123769	PRKCI
17	80316060	80546141	NARF
4	2643375	2858103	TNIP2
8	118706729	119224092	EXT1
13	19819189	20020889	LINC00421
10	70880059	71127315	HKDC1
2	102935149	103169025	IL18RAP
7	87156864	87561611	RUNDC3B
1	163136366	163425554	NUF2
1	28057289	28278187	PPP1R8
16	22523864	22724804	RP11-105C19.1
8	8459448	8661616	CLDN23
16	69884810	70098141	CLEC18A
1	100514409	100743771	LRRC39
12	122142086	122370562	SETD1B
16	67043861	67282442	C16orf70
1	32580073	32787972	TMEM234
5	139524624	139782706	PFDN1
17	55948910	56165615	VEZF1
19	49336939	49548226	DHDH
5	65792176	66565423	MAST4
11	73011532	73409234	FAM168A
8	95725539	95993974	INTS8
10	119965401	120201840	FAM204A
12	56290964	56500425	SUOX
19	10933446	11139357	YIPF2
20	58052564	58522766	PHACTR3
2	10079219	10280790	RP11-254F7.2
6	56719773	56992140	BEND6
2	46743555	46952881	CRIPT
3	9875506	10087097	CRELD1
7	150938785	151175535	NUB1
2	201947604	202194129	CASP10
4	57743888	57997334	POLR2B
3	10227359	10434631	GHRL
18	58483	313739	USP14
10	104083002	104292418	CUEDC2
19	54826373	55048080	TTYH1
14	21568238	21775059	CTD-2552B11.4
14	56484532	56868244	PELI2
20	36222408	36600531	CTNNBL1
2	145021063	145382147	ZEB2
19	10300655	10507453	ICAM5
19	16208665	16446156	AP1M1
22	24136191	24337414	MIF
13	60870591	61248012	TDRD3
15	75146757	75349805	RPP25
1	149711110	149912765	HIST2H3C
2	149532819	149983273	KIF5C
12	120327648	120632298	CCDC64
19	18351408	18580763	PGPEP1
22	18011621	18313388	BCL2L13
16	67863517	68070750	CTC-479C5.12
22	19999389	20204915	TRMT2A
7	150645379	150849843	ASIC3
7	66360160	66804501	TYW1
1	64139693	64747181	ROR1
10	50017528	50243242	LRRC18
15	40280091	40501093	BMF
17	26555353	26762495	IFT20
9	140345651	140547007	MRPL41
15	69655365	69963775	RP11-279F6.1
5	67411548	67697649	PIK3R1
19	22048897	22293745	ZNF208
19	52832440	53055568	ZNF534
6	33259313	33477701	KIFC1
14	50259810	50461490	ARF6
2	162748751	163031052	DPP4
19	12886023	13092335	DNASE2
5	173034617	173273214	CTB-43E15.3
9	114559046	114797649	UGCG
17	34800773	35046278	GGNBP2
1	203942243	204196863	SOX13
19	30314551	30606611	URI1
1	212108919	212380742	DTL
12	96237071	96462370	AMDHD1
14	74451499	74767936	LIN52
9	90012143	90423548	DAPK1
20	34136847	34352878	RBM12
6	31695512	31898031	HSPA1B
1	215640735	215895073	KCTD3
22	47058518	47671336	TBC1D22A
1	91866404	92091321	CDC7
10	59994735	60229403	UBE2D1
11	60509544	60718554	CCDC86
13	45594650	45958237	GTF2F2
3	184328156	184529836	MAGEF1
6	42614696	42936296	KIAA0240
7	1627755	1887590	ELFN1
17	35666965	35938372	TADA2A
17	19574142	19871249	ULK2
4	71758255	71996631	DCK
18	77766915	78005406	ADNP2
3	10082692	10293904	VHL
17	14038990	14240179	CDRT15
11	118766905	118968714	RP11-110I1.12
19	12741455	12945529	C19orf43
16	46889299	47107699	DNAJA2
11	10494638	10815535	MRVI1
3	158262067	158510364	GFM1
4	1594527	1814282	SLBP
3	121050274	121365488	POLQ
17	40454468	40675338	PTRF
11	6240176	6441877	PRKCDBP
12	56267697	56488490	RAB5B
15	41036216	41250405	SPINT1
14	23356110	23579375	C14orf93
21	34770940	35015797	GART
11	60925762	61162896	VWCE
1	1085157	1286714	RP5-902P8.12
6	28127098	28328736	NKAPL
12	32012304	32246039	C12orf35
12	6880099	7098522	SPSB2
14	21719631	21952425	SUPT16H
6	88017701	88321352	C6orf165
1	155816645	156066129	ARHGEF2
1	28373677	28620447	PTAFR
16	67211413	67423402	PLEKHG4
19	30202805	30415215	CCNE1
16	29987299	30196698	PPP4C
20	35180169	35474481	NDRG3
1	1556054	1763343	RP1-283E3.3
20	21183942	21470463	XRN2
2	10162455	10371545	RRM2
3	50548951	50786720	MAPKAPK3
22	19904537	20153449	C22orf25
2	75596428	75896848	FAM176A
15	89759534	89978092	POLG
18	9446789	9714567	PPP4R1
1	110352864	110573614	CSF1
8	121357640	121654373	MTBP
19	51200962	51407974	C19orf48
6	105444697	105685049	BVES
1	52385803	52621843	TXNDC12
8	23054702	23382841	LOXL2
9	111596461	111813024	FAM206A
19	49116255	49322978	MAMSTR
19	11516745	11739987	ECSIT
22	42572361	42773057	Z83851.4
15	43599407	43902926	TP53BP1
7	73488575	73711431	EIF4H
3	8513468	8715561	LINC00312
19	43984696	44188114	AC006276.7
2	130808981	131040323	SMPD4
15	41476188	41701901	OIP5-AS1
10	72872327	73162621	UNC5B
9	98982988	99245992	SLC35D2
5	168964251	169610386	DOCK2
8	145651117	145854516	C8orf82
9	135928340	136139332	GBGT1
11	74418784	74760245	XRRA1
14	64754749	65026725	MTHFD1
12	112269102	112550935	TMEM116
11	94339597	94709918	AMOTL1
14	102911591	103122163	CTD-2555C10.3
1	8821061	9039308	ENO1
6	116682533	116884934	FAM26F
5	76406274	76825632	PDE8B
19	11332723	11550344	RAB3D
16	89662751	89868113	SPATA2L
7	108094987	108310194	THAP5
8	104326942	104555681	DCAF13
19	49517581	49721717	LIN7B
7	23619749	23842868	C7orf46
10	127424906	127685005	DHX32
2	190548811	190842355	PMS1
8	123954208	124264393	WDR67
